CUIT,Razon social,Anticipo,TRX,Rég.,ISIB Anual,DDJJs ISIB,PNG Anual,DDJJs IVA,Cod. Act.,Desc. Act. NAES,Base Imp.,AlicDec.,Imp. Decla.,Obs.,Alic.Leg.,Imp. Determ.,Diferencia,Categoria,Fecha de Proceso,tipo_persona
33017581579,Contribuyente 0565,12025,3958833871,CM,"1.943.108,00",12,0,0,662020,Servicios de productores y asesores de seguros,"121.208,08","4,5","5.454,36",SI,"5,5","6.666,44","1.212,08",Masivo,23/04/25,Humana
53376532406,Contribuyente 0566,12025,3958815499,LO,"22.899.598,00",11,0,0,960990,Servicios personales n.c.p.,"1.500.000,00",2,"30.000,00",SI,3,"45.000,00","15.000,00",Masivo,23/04/25,Humana
44038301622,Contribuyente 0567,22025,3941051467,CM,"25.440.345,00",12,13840417,12,492180,Servicio de transporte automotor turístico de pasajeros,"1.360.000,00",1,"13.600,00",SI,"1,5","20.400,00","6.800,00",Masivo,23/04/25,Humana
28895373955,Contribuyente 0568,12025,3961055718,CM,"17.016.203,00",12,13840553,12,492180,Servicio de transporte automotor turístico de pasajeros,"1.400.000,00",1,"14.000,00",SI,"1,5","21.000,00","7.000,00",Masivo,23/04/25,Humana
51647871858,Contribuyente 0569,22025,3934510301,LO,"3.850.311,00",12,0,0,551090,Servicios de hospedaje temporal n.c.p.,"545.100,88","1,5","8.176,51",SI,3,"16.353,03","8.176,52",Masivo,23/04/25,Humana
41669989460,Contribuyente 0570,12025,3952507607,LO,"3.995.875,00",8,0,0,952990,Reparación de efectos personales y enseres domésticos n.c.p.,"456.000,00",1,"4.560,00",SI,3,"13.680,00","9.120,00",Masivo,23/04/25,Humana
41759404253,Contribuyente 0571,22025,3933416929,LO,"2.781.697,00",8,0,0,952990,Reparación de efectos personales y enseres domésticos n.c.p.,"726.000,00",1,"7.260,00",SI,3,"21.780,00","14.520,00",Masivo,23/04/25,Suceción
28900755319,Contribuyente 0572,12025,3954268113,CM,"5.243.070,00",10,0,0,960990,Servicios personales n.c.p.,"700.000,00","2,5","17.500,00",SI,3,"21.000,00","3.500,00",Masivo,23/04/25,Suceción
46166631385,Contribuyente 0573,22025,3929351316,CM,"4.425.004,00",10,0,0,960990,Servicios personales n.c.p.,"766.000,00","2,5","19.150,00",SI,3,"22.980,00","3.830,00",Masivo,23/04/25,Suceción
50976469567,Contribuyente 0574,22025,3957844242,LO,"7.224.846,00",11,0,0,960990,Servicios personales n.c.p.,"1.345.460,00","1,5","20.181,90",SI,3,"40.363,80","20.181,90",Masivo,23/04/25,Suceción
46789241039,Contribuyente 0575,12025,3960994218,LO,"8.048.881,00",11,0,0,960990,Servicios personales n.c.p.,"2.267.106,52","1,5","34.006,60",SI,3,"68.013,20","34.006,60",Masivo,23/04/25,Suceción
39814776485,Contribuyente 0576,12025,3943423149,LO,"14.514.823,00",12,2418903,5,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","244.540,00",3,"7.336,20",SI,6,"14.672,40","7.336,20",Masivo,23/04/25,Suceción
30098430840,Contribuyente 0577,22025,3939388543,LO,"12.417.602,00",12,2418898,5,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","1.450.729,00",3,"43.521,87",SI,6,"87.043,74","43.521,87",Masivo,23/04/25,Suceción
35206020996,Contribuyente 0578,12025,3960745715,CM,"8.226.513,00",12,4666167,12,829909,Servicios empresariales n.c.p.,"40.095,00","1,5","601,42",SI,3,"1.202,85","601,43",Masivo,23/04/25,Suceción
32870709957,Contribuyente 0579,22025,3937403846,CM,"4.914.757,00",12,4666190,12,829909,Servicios empresariales n.c.p.,"40.095,00","1,5","601,42",SI,3,"1.202,85","601,43",Masivo,23/04/25,Suceción
52798869725,Contribuyente 0580,12025,3966578110,LO,"4.580.230,00",12,0,0,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","351.500,00",3,"10.545,00",SI,6,"21.090,00","10.545,00",Masivo,23/04/25,Suceción
44815432100,Contribuyente 0581,22025,3934083325,LO,"3.248.617,00",12,0,0,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","488.000,00",3,"14.640,00",SI,6,"29.280,00","14.640,00",Masivo,23/04/25,Suceción
37386407312,Contribuyente 0582,12025,3958368450,CM,"15.680.419,00",12,0,0,662090,Servicios auxiliares a los servicios de seguros n.c.p.,"600.000,00",3,"18.000,00",SI,"5,5","33.000,00","15.000,00",Masivo,23/04/25,Suceción
39031385740,Contribuyente 0583,22025,3939877043,CM,"14.654.119,00",12,0,0,662090,Servicios auxiliares a los servicios de seguros n.c.p.,"600.000,00",3,"18.000,00",SI,"5,5","33.000,00","15.000,00",Masivo,23/04/25,Suceción
45695008160,Contribuyente 0584,22025,3960720444,LO,"8.058.513,00",12,6531407,12,477190,Venta al por menor de prendas y accesorios de vestir n.c.p.,"270.710,00","1,5","4.060,65",SI,3,"8.121,30","4.060,65",Masivo,23/04/25,Suceción
46094284992,Contribuyente 0585,12025,3975112473,LO,"7.275.450,00",12,6531391,12,477190,Venta al por menor de prendas y accesorios de vestir n.c.p.,"513.590,00","1,5","7.703,85",SI,3,"15.407,70","7.703,85",Masivo,23/04/25,Suceción
33573890676,Contribuyente 0586,12025,3950152411,LO,"19.805.542,00",12,0,0,731009,Servicios de publicidad n.c.p.,"1.550.000,00","1,1","17.050,00",SI,2,"31.000,00","13.950,00",Masivo,23/04/25,Suceción
53390418003,Contribuyente 0587,22025,3935306011,LO,"8.610.085,00",12,0,0,852200,Enseñanza secundaria de formación técnica y profesional,"226.640,00","1,1","2.493,04",SI,3,"6.799,20","4.306,16",Masivo,23/04/25,Suceción
53379456224,Contribuyente 0588,12025,3963129375,LO,"7.790.834,00",12,0,0,869090,Servicios relacionados con la salud humana n.c.p.,"546.000,00",1,"5.460,00",SI,"1,1","6.006,00",546,Masivo,23/04/25,Suceción
44444012302,Contribuyente 0589,22025,3958735921,LO,"7.432.847,00",12,0,0,869090,Servicios relacionados con la salud humana n.c.p.,"594.000,00",1,"5.940,00",SI,"1,1","6.534,00",594,Masivo,23/04/25,Suceción
33095006619,Contribuyente 0590,12025,3958789241,LO,"922.706,00",12,0,0,478010,"Venta al por menor de alimentos, bebidas y tabaco en puestos móviles y mercados","331.960,00","1,5","4.979,40",SI,3,"9.958,80","4.979,40",Masivo,23/04/25,Suceción
35610771464,Contribuyente 0591,22025,3929368814,LO,"822.870,00",12,0,0,478010,"Venta al por menor de alimentos, bebidas y tabaco en puestos móviles y mercados","396.417,83","1,5","5.946,27",SI,3,"11.892,53","5.946,26",Masivo,23/04/25,Suceción
52721908793,Contribuyente 0592,12025,3951891579,LO,"1.190.965,00",2,0,0,492280,Servicio de transporte automotor urbano de carga n.c.p.,"1.506.400,00","1,5","22.596,00",SI,2,"30.128,00","7.532,00",Masivo,23/04/25,Suceción
36988152467,Contribuyente 0593,22025,3932935874,LO,"1.146.786,00",2,0,0,492280,Servicio de transporte automotor urbano de carga n.c.p.,"2.698.700,00","1,5","40.480,50",SI,2,"53.974,00","13.493,50",Masivo,23/04/25,Suceción
31547366361,Contribuyente 0594,12025,3956438541,CM,"11.415.923,00",12,0,0,960990,Servicios personales n.c.p.,"346.885,00","2,5","8.672,12",SI,3,"10.406,55","1.734,43",Masivo,23/04/25,Suceción
51092749327,Contribuyente 0595,22025,3939701433,CM,"12.574.931,00",12,0,0,960990,Servicios personales n.c.p.,"360.400,00","2,5","9.010,00",SI,3,"10.812,00","1.802,00",Masivo,23/04/25,Suceción
44718450318,Contribuyente 0596,12025,3962670863,CM,"9.932.836,00",12,0,0,662020,Servicios de productores y asesores de seguros,"375.232,04",5,"18.761,60",SI,"5,5","20.637,76","1.876,16",Masivo,23/04/25,Suceción
43260420649,Contribuyente 0597,22025,3936966001,CM,"11.465.449,00",12,0,0,662020,Servicios de productores y asesores de seguros,"458.106,27",5,"22.905,31",SI,"5,5","25.195,84","2.290,53",Masivo,23/04/25,Suceción
34715651151,Contribuyente 0598,22025,3960088225,CM,"3.566.859,00",9,0,0,479101,Venta al por menor por internet,"986.200,00",1,"9.862,00",SI,3,"29.586,00","19.724,00",Masivo,23/04/25,Suceción
29265788561,Contribuyente 0599,12025,3961902825,CM,"5.505.550,00",9,0,0,479101,Venta al por menor por internet,"1.305.555,00",1,"13.055,55",SI,3,"39.166,65","26.111,10",Masivo,23/04/25,Humana
52163540064,Contribuyente 0600,22025,3937425051,LO,"13.046.258,00",12,0,0,661910,Servicios bursátiles de mediación o por cuenta de terceros,"300.000,00","1,5","4.500,00",SI,"5,5","16.500,00","12.000,00",Masivo,23/04/25,Humana
37690844675,Contribuyente 0601,22025,3955956094,LO,"13.388.449,00",12,0,0,472112,Venta al por menor de fiambres y embutidos,"527.280,00",1,"5.272,80",SI,"1,5","7.909,20","2.636,40",Masivo,23/04/25,Humana
32645652148,Contribuyente 0602,22025,3953927193,CM,"2.487.983,00",12,0,0,662020,Servicios de productores y asesores de seguros,"9.364,53","4,4","412,04",SI,"5,5","515,05","103,01",Masivo,23/04/25,Humana
44962668788,Contribuyente 0603,22025,3956589210,LO,"5.932.098,00",6,0,0,829909,Servicios empresariales n.c.p.,"494.205,00","1,5","7.413,08",SI,3,"14.826,15","7.413,07",Masivo,23/04/25,Humana
43295278157,Contribuyente 0604,12025,3958711352,LO,"3.540.246,00",12,0,0,749009,"Actividades profesionales, científicas y técnicas n.c.p.","387.663,00","1,5","5.814,95",SI,3,"11.629,89","5.814,94",Masivo,23/04/25,Humana
42436016568,Contribuyente 0605,22025,3971748027,LO,"6.160.730,00",12,0,0,749009,"Actividades profesionales, científicas y técnicas n.c.p.","387.663,00","1,5","5.814,95",SI,3,"11.629,89","5.814,94",Masivo,23/04/25,Humana
52520491004,Contribuyente 0606,12025,3971749823,LO,"1.508.188,00",12,0,0,651220,Servicios de seguros patrimoniales excepto los de las aseguradoras de riesgo de trabajo (ART),"154.236,08","4,5","6.940,62",SI,"5,5","8.482,98","1.542,36",Masivo,23/04/25,Humana
32470129718,Contribuyente 0607,22025,3934717059,LO,"1.465.281,00",12,0,0,651220,Servicios de seguros patrimoniales excepto los de las aseguradoras de riesgo de trabajo (ART),"624.975,60","4,5","28.123,90",SI,"5,5","34.373,66","6.249,76",Masivo,23/04/25,Humana
33115585815,Contribuyente 0608,12025,3957901837,LO,"8.210.182,00",12,0,0,829909,Servicios empresariales n.c.p.,"732.550,00",2,"14.651,00",SI,3,"21.976,50","7.325,50",Masivo,23/04/25,Humana
37365044312,Contribuyente 0609,22025,3940447391,LO,"1.594.380,00",2,1412440,4,463219,Venta al por mayor de bebidas alcohólicas n.c.p.,"76.032,00",1,"760,32",SI,3,"2.280,96","1.520,64",Masivo,23/04/25,Humana
34201861924,Contribuyente 0610,12025,3955864334,LO,"1.926.725,00",2,1412490,4,463219,Venta al por mayor de bebidas alcohólicas n.c.p.,"227.710,00",1,"2.277,10",SI,3,"6.831,30","4.554,20",Masivo,23/04/25,Humana
40227431137,Contribuyente 0611,12025,3939445047,LO,"17.534.381,00",12,0,0,960990,Servicios personales n.c.p.,"124.559,17",2,"2.491,18",SI,3,"3.736,78","1.245,60",Masivo,23/04/25,Humana
44633626827,Contribuyente 0612,22025,3939889135,LO,"16.552.966,00",12,0,0,551023,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que no incluyen servicio de restaurante al público","300.000,00","1,5","4.500,00",SI,3,"9.000,00","4.500,00",Masivo,23/04/25,Humana
27690396021,Contribuyente 0613,12025,3966981489,LO,"14.445.038,00",12,0,0,551023,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que no incluyen servicio de restaurante al público","559.438,20","1,5","8.391,57",SI,3,"16.783,15","8.391,58",Masivo,23/04/25,Humana
47611608611,Contribuyente 0614,12025,3935320545,LO,"17.103.590,00",12,0,0,829909,Servicios empresariales n.c.p.,"500.000,00","1,5","7.500,00",SI,3,"15.000,00","7.500,00",Masivo,23/04/25,Humana
30144862858,Contribuyente 0615,22025,3934651602,LO,"11.790.144,00",12,0,0,829909,Servicios empresariales n.c.p.,"500.000,00","1,5","7.500,00",SI,3,"15.000,00","7.500,00",Masivo,23/04/25,Humana
52370726504,Contribuyente 0616,12025,3956291205,CM,"11.225.507,00",12,0,0,662020,Servicios de productores y asesores de seguros,"1.561.331,55",4,"62.453,26",SI,"5,5","85.873,24","23.419,98",Masivo,23/04/25,Humana
52274688081,Contribuyente 0617,22025,3948719514,LO,"7.482.905,00",12,0,0,960990,Servicios personales n.c.p.,"2.680.905,00","1,5","40.213,58",SI,3,"80.427,15","40.213,57",Masivo,23/04/25,Humana
41420458534,Contribuyente 0618,12025,3956749203,LO,"13.661.672,00",12,0,0,662090,Servicios auxiliares a los servicios de seguros n.c.p.,"912.675,00",3,"27.380,25",SI,"5,5","50.197,13","22.816,88",Masivo,23/04/25,Humana
38263900886,Contribuyente 0619,22025,3966039595,LO,"11.008.594,00",12,0,0,662090,Servicios auxiliares a los servicios de seguros n.c.p.,"1.681.731,00",3,"50.451,93",SI,"5,5","92.495,21","42.043,28",Masivo,23/04/25,Humana
40809110404,Contribuyente 0620,22025,3966048715,CM,"1.382.528,00",12,0,0,662090,Servicios auxiliares a los servicios de seguros n.c.p.,"139.993,12",3,"4.199,79",SI,"5,5","7.699,62","3.499,83",Masivo,23/04/25,Humana
49591630039,Contribuyente 0621,12025,3958438454,LO,"2.437.288,00",12,0,0,829909,Servicios empresariales n.c.p.,"600.000,00","1,5","9.000,00",SI,3,"18.000,00","9.000,00",Masivo,23/04/25,Humana
49953296850,Contribuyente 0622,12025,3937594683,LO,"10.373.065,00",10,0,0,492280,Servicio de transporte automotor urbano de carga n.c.p.,"804.000,00","1,5","12.060,00",SI,2,"16.080,00","4.020,00",Masivo,23/04/25,Humana
29907547598,Contribuyente 0623,22025,3931580156,LO,"9.124.614,00",10,0,0,492280,Servicio de transporte automotor urbano de carga n.c.p.,"1.065.000,00","1,5","15.975,00",SI,2,"21.300,00","5.325,00",Masivo,23/04/25,Humana
51849273225,Contribuyente 0624,22025,3956276728,LO,"187.456,00",12,0,0,812099,Servicios de limpieza n.c.p.,"86.800,00","1,1","954,8",SI,3,"2.604,00","1.649,20",Masivo,23/04/25,Humana
52189193622,Contribuyente 0625,22025,3958964329,CM,"729.783,00",12,0,0,662020,Servicios de productores y asesores de seguros,"23.963,24",3,"718,9",SI,"5,5","1.317,98","599,08",Masivo,23/04/25,Humana
27812648781,Contribuyente 0626,12025,3959379271,CM,"654.659,00",12,0,0,662020,Servicios de productores y asesores de seguros,"28.191,42",3,"845,74",SI,"5,5","1.550,53","704,79",Masivo,23/04/25,Humana
46277085033,Contribuyente 0627,12025,3938541299,LO,"9.376.478,00",6,0,0,475440,Venta al por menor de artículos de bazar y menaje,"968.175,00","1,5","14.522,63",SI,3,"29.045,25","14.522,62",Masivo,23/04/25,Humana
31904718440,Contribuyente 0628,22025,3931594722,LO,"9.645.534,00",6,0,0,475440,Venta al por menor de artículos de bazar y menaje,"1.410.000,00","1,5","21.150,00",SI,3,"42.300,00","21.150,00",Masivo,23/04/25,Humana
29573009216,Contribuyente 0629,22025,3956394172,LO,"14.863.449,00",12,0,0,662020,Servicios de productores y asesores de seguros,"1.400.000,00",3,"42.000,00",SI,"5,5","77.000,00","35.000,00",Masivo,23/04/25,Humana
37493422642,Contribuyente 0630,12025,3960950186,CM,"8.847.264,00",12,0,0,478090,Venta al por menor de productos n.c.p. en puestos móviles y mercados,"24.835,20","2,5","620,88",SI,3,"745,06","124,18",Masivo,23/04/25,Humana
49696290892,Contribuyente 0631,22025,3937834393,CM,"10.444.473,00",12,0,0,662020,Servicios de productores y asesores de seguros,"69.868,81",3,"2.096,06",SI,"5,5","3.842,78","1.746,72",Masivo,23/04/25,Humana
47113716700,Contribuyente 0632,12025,3959230151,CM,"8.391.572,00",12,0,0,662020,Servicios de productores y asesores de seguros,"77.725,51",3,"2.331,77",SI,"5,5","4.274,90","1.943,13",Masivo,23/04/25,Humana
37823031281,Contribuyente 0633,22025,3934575960,LO,"14.060.160,00",12,0,0,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","81.500,00",3,"2.445,00",SI,6,"4.890,00","2.445,00",Masivo,23/04/25,Humana
38242207787,Contribuyente 0634,12025,3958153377,LO,"12.742.725,00",12,0,0,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","114.080,00",3,"3.422,40",SI,6,"6.844,80","3.422,40",Masivo,23/04/25,Humana
52105843336,Contribuyente 0635,22025,3958103343,LO,"9.221.660,00",4,0,0,960990,Servicios personales n.c.p.,"1.168.584,00",2,"23.371,68",SI,3,"35.057,52","11.685,84",Masivo,23/04/25,Humana
45481048011,Contribuyente 0636,12025,3963045395,LO,"14.016.764,00",4,0,0,960990,Servicios personales n.c.p.,"2.987.049,00",2,"59.740,98",SI,3,"89.611,47","29.870,49",Masivo,23/04/25,Humana
41977628779,Contribuyente 0637,12025,3937815941,LO,"4.544,00",3,0,0,662020,Servicios de productores y asesores de seguros,"37.461,09",5,"1.873,05",SI,"5,5","2.060,36","187,31",Masivo,23/04/25,Humana
34680123472,Contribuyente 0638,22025,3939857512,LO,"3.101,00",3,0,0,662020,Servicios de productores y asesores de seguros,"39.636,00",5,"1.981,80",SI,"5,5","2.179,98","198,18",Masivo,23/04/25,Humana
52529110605,Contribuyente 0639,12025,3957494468,LO,"18.727.161,00",12,10199908,12,772099,Alquiler de efectos personales y enseres domésticos n.c.p.,"1.700.000,00","1,5","25.500,00",SI,3,"51.000,00","25.500,00",Masivo,23/04/25,Humana
37452318536,Contribuyente 0640,22025,3942661223,LO,"10.280.465,00",12,10199993,12,772099,Alquiler de efectos personales y enseres domésticos n.c.p.,"1.700.000,00","1,5","25.500,00",SI,3,"51.000,00","25.500,00",Masivo,23/04/25,Humana
29069500699,Contribuyente 0641,22025,3965093557,LO,"11.894.239,00",12,0,0,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","1.224.250,00",3,"36.727,50",SI,6,"73.455,00","36.727,50",Masivo,23/04/25,Humana
38354197671,Contribuyente 0642,22025,3956691300,LO,"977.216,00",12,0,0,931050,Servicios de acondicionamiento físico,"100.400,00",2,"2.008,00",SI,3,"3.012,00","1.004,00",Masivo,23/04/25,Humana
45748017730,Contribuyente 0643,12025,3955851780,LO,"973.947,00",12,0,0,931050,Servicios de acondicionamiento físico,"150.000,00",2,"3.000,00",SI,3,"4.500,00","1.500,00",Masivo,23/04/25,Humana
48841431974,Contribuyente 0644,12025,3938441144,LO,"47.355,00",2,0,0,662020,Servicios de productores y asesores de seguros,"12.275,01",3,"368,25",SI,"5,5","675,13","306,88",Masivo,23/04/25,Humana
31740328237,Contribuyente 0645,22025,3960982397,LO,"109.479,00",2,0,0,662020,Servicios de productores y asesores de seguros,"29.109,67",3,"873,29",SI,"5,5","1.601,03","727,74",Masivo,23/04/25,Humana
51406078259,Contribuyente 0646,22025,3960987947,LO,"200.784,00",10,0,0,476400,"Venta al por menor de juguetes, artículos de cotillón y juegos de mesa","495.000,00",2,"9.900,00",SI,3,"14.850,00","4.950,00",Masivo,23/04/25,Humana
35945728920,Contribuyente 0647,12025,3957717446,LO,"177.110,00",10,0,0,476400,"Venta al por menor de juguetes, artículos de cotillón y juegos de mesa","625.000,00",2,"12.500,00",SI,3,"18.750,00","6.250,00",Masivo,23/04/25,Humana
29490684063,Contribuyente 0648,12025,3935378600,LO,"3.940.969,00",12,0,0,900021,"Composición y representación de obras teatrales, musicales y artísticas","432.482,02","1,5","6.487,23",SI,3,"12.974,46","6.487,23",Masivo,23/04/25,Humana
30074249199,Contribuyente 0649,22025,3932857347,LO,"5.211.710,00",12,0,0,900021,"Composición y representación de obras teatrales, musicales y artísticas","444.159,03","1,5","6.662,39",SI,3,"13.324,77","6.662,38",Masivo,23/04/25,Humana
47373403511,Contribuyente 0650,12025,3958236079,CM,"11.223.924,00",12,0,0,492299,Servicio de transporte automotor de cargas n.c.p.,"124.056,00","1,5","1.860,84",SI,2,"2.481,12","620,28",Masivo,23/04/25,Humana
39521353940,Contribuyente 0651,22025,3938417461,LO,"9.681.171,00",12,6317978,12,475120,Venta al por menor de confecciones para el hogar,"515.710,64",2,"10.314,21",SI,3,"15.471,32","5.157,11",Masivo,23/04/25,Humana
54259601527,Contribuyente 0652,12025,3955910405,CM,"6.976.860,00",12,0,0,855000,Servicios de apoyo a la educación,"443.447,00","1,5","6.651,70",SI,3,"13.303,41","6.651,71",Masivo,23/04/25,Humana
